cluster	axial count	mcr count	total occurrence
GC_00002115	4	0	4
GC_00000786	11	5	17
GC_00006455	1	0	1
GC_00001188	7	3	10
GC_00001189	5	5	10
GC_00000788	9	7	16
GC_00003579	2	0	2
GC_00003578	2	0	2
GC_00003577	2	0	2
GC_00003576	1	1	2
GC_00003575	0	1	2
GC_00003574	0	2	2
GC_00003573	0	2	2
GC_00003572	2	0	2
GC_00003571	1	1	2
GC_00003570	2	0	2
GC_00000073	13	8	24
GC_00000072	13	9	24
GC_00000071	13	9	24
GC_00000070	10	9	24
GC_00000077	12	9	24
GC_00000076	13	9	24
GC_00000075	12	9	24
GC_00000074	13	9	24
GC_00000079	13	9	24
GC_00000078	13	9	24
GC_00008240	0	1	1
GC_00005401	1	0	1
GC_00008242	1	0	1
GC_00008243	1	0	1
GC_00008244	1	0	1
GC_00008245	1	0	1
GC_00008246	1	0	1
GC_00005400	1	0	1
GC_00008248	1	0	1
GC_00008249	0	1	1
GC_00000006	12	7	32
GC_00005403	1	0	1
GC_00005931	1	0	1
GC_00005930	1	0	1
GC_00005933	1	0	1
GC_00005402	0	1	1
GC_00005935	1	0	1
GC_00005934	0	1	1
GC_00005937	1	0	1
GC_00005936	0	1	1
GC_00005939	1	0	1
GC_00005405	1	0	1
GC_00001185	5	5	10
GC_00003793	2	0	2
GC_00003792	0	2	2
GC_00003791	0	2	2
GC_00003790	2	0	2
GC_00003797	0	2	2
GC_00003796	0	2	2
GC_00003795	1	1	2
GC_00003794	1	1	2
GC_00000007	12	9	32
GC_00003799	2	0	2
GC_00005154	0	1	1
GC_00000217	12	9	22
GC_00000216	12	9	22
GC_00000215	13	9	22
GC_00004221	0	1	1
GC_00000213	12	9	22
GC_00004227	1	0	1
GC_00000211	12	9	22
GC_00000210	13	8	22
GC_00004228	1	0	1
GC_00004229	0	1	1
GC_00000219	11	9	22
GC_00000218	12	9	22
GC_00000004	12	8	33
GC_00000005	12	8	33
GC_00005243	1	0	1
GC_00005242	1	0	1
GC_00005241	0	1	1
GC_00005240	1	0	1
GC_00005247	1	0	1
GC_00005246	1	0	1
GC_00005245	0	1	1
GC_00005244	1	0	1
GC_00005249	0	1	1
GC_00005248	0	1	1
GC_00009597	0	1	1
GC_00009596	0	1	1
GC_00009595	0	1	1
GC_00009594	0	1	1
GC_00009593	1	0	1
GC_00009592	1	0	1
GC_00009591	1	0	1
GC_00009590	0	1	1
GC_00009599	1	0	1
GC_00009598	0	1	1
GC_00006916	1	0	1
GC_00000003	13	9	34
GC_00006914	1	0	1
GC_00006915	1	0	1
GC_00006912	0	1	1
GC_00006913	1	0	1
GC_00006910	1	0	1
GC_00006911	0	1	1
GC_00006918	1	0	1
GC_00006919	1	0	1
GC_00005067	1	0	1
GC_00001035	4	8	12
GC_00005065	1	0	1
GC_00005064	1	0	1
GC_00001030	7	2	12
GC_00001031	3	7	12
GC_00005061	1	0	1
GC_00001033	4	7	12
GC_00009621	0	1	1
GC_00009620	1	0	1
GC_00009623	0	1	1
GC_00009622	0	1	1
GC_00001038	8	4	12
GC_00001039	5	6	12
GC_00005069	1	0	1
GC_00005068	0	1	1
GC_00000001	12	8	40
GC_00007803	1	0	1
GC_00009418	1	0	1
GC_00007802	0	1	1
GC_00007801	1	0	1
GC_00007800	1	0	1
GC_00007807	0	1	1
GC_00007806	0	1	1
GC_00009419	1	0	1
GC_00004161	1	1	2
GC_00007805	1	0	1
GC_00004160	2	0	2
GC_00007804	0	1	1
GC_00004163	1	1	2
GC_00004162	1	1	2
GC_00004165	2	0	2
GC_00005500	1	0	1
GC_00004164	1	0	2
GC_00004167	2	0	2
GC_00004166	2	0	2
GC_00005501	1	0	1
GC_00006264	1	0	1
GC_00006265	1	0	1
GC_00006266	1	0	1
GC_00006267	1	0	1
GC_00006260	1	0	1
GC_00006261	1	0	1
GC_00006262	1	0	1
GC_00006263	1	0	1
GC_00006268	0	1	1
GC_00006269	0	1	1
GC_00008873	0	1	1
GC_00008872	0	1	1
GC_00008871	1	0	1
GC_00008870	0	1	1
GC_00008877	1	0	1
GC_00008876	1	0	1
GC_00007799	1	0	1
GC_00007798	1	0	1
GC_00007797	1	0	1
GC_00007796	1	0	1
GC_00007795	0	1	1
GC_00007794	1	0	1
GC_00007793	0	1	1
GC_00007792	1	0	1
GC_00007791	1	0	1
GC_00007790	1	0	1
GC_00002563	0	2	3
GC_00002562	3	0	3
GC_00002561	0	3	3
GC_00002560	3	0	3
GC_00002567	1	0	3
GC_00002566	0	3	3
GC_00002565	3	0	3
GC_00002564	1	2	3
GC_00002569	2	1	3
GC_00002568	3	0	3
GC_00005564	1	0	1
GC_00005565	0	1	1
GC_00005562	1	0	1
GC_00005563	1	0	1
GC_00009935	0	1	1
GC_00005560	0	1	1
GC_00009934	0	1	1
GC_00005561	1	0	1
GC_00004293	1	0	1
GC_00009937	0	1	1
GC_00000716	9	9	18
GC_00009936	1	0	1
GC_00004212	1	0	1
GC_00009931	1	0	1
GC_00000714	9	9	18
GC_00009930	1	0	1
GC_00002307	3	0	4
GC_00002306	0	3	4
GC_00002305	0	4	4
GC_00000715	10	8	18
GC_00002303	2	2	4
GC_00002302	2	2	4
GC_00002301	4	0	4
GC_00002300	4	0	4
GC_00004217	0	1	1
GC_00009932	1	0	1
GC_00009838	1	0	1
GC_00008813	0	1	1
GC_00002309	3	0	4
GC_00002308	2	1	4
GC_00008812	0	1	1
GC_00004215	1	0	1
GC_00008815	1	0	1
GC_00004214	1	0	1
GC_00002337	1	3	4
GC_00008814	1	0	1
GC_00007139	0	1	1
GC_00007138	1	0	1
GC_00008817	0	1	1
GC_00007133	0	1	1
GC_00007132	0	1	1
GC_00007131	1	0	1
GC_00007130	1	0	1
GC_00007137	1	0	1
GC_00007136	1	0	1
GC_00007135	0	1	1
GC_00007134	1	0	1
GC_00001544	4	3	7
GC_00003137	2	0	2
GC_00009298	1	0	1
GC_00003136	2	0	2
GC_00003135	0	2	2
GC_00003960	0	2	2
GC_00003961	2	0	2
GC_00003962	0	2	2
GC_00003963	1	1	2
GC_00003964	0	2	2
GC_00003965	2	0	2
GC_00003966	0	2	2
GC_00003967	0	2	2
GC_00003968	2	0	2
GC_00003969	2	0	2
GC_00003132	0	2	2
GC_00000065	13	9	24
GC_00009299	0	1	1
GC_00003131	0	2	2
GC_00003130	0	2	2
GC_00009416	1	0	1
GC_00002400	0	3	3
GC_00009391	0	1	1
GC_00002401	1	2	3
GC_00002402	1	2	3
GC_00002403	3	0	3
GC_00002404	1	2	3
GC_00009417	1	0	1
GC_00002405	3	0	3
GC_00002406	1	2	3
GC_00002407	3	0	3
GC_00009414	0	1	1
GC_00009456	1	0	1
GC_00006522	0	1	1
GC_00009454	0	1	1
GC_00009455	1	0	1
GC_00009452	0	1	1
GC_00009453	0	1	1
GC_00009450	1	0	1
GC_00009451	0	1	1
GC_00009415	0	1	1
GC_00009458	1	0	1
GC_00009459	0	1	1
GC_00009929	0	1	1
GC_00000688	9	8	18
GC_00000689	10	4	18
GC_00000680	7	7	18
GC_00000681	9	9	18
GC_00000682	6	9	18
GC_00000683	9	9	18
GC_00000684	9	9	18
GC_00000685	5	8	18
GC_00000686	12	6	18
GC_00000687	9	8	18
GC_00008059	1	0	1
GC_00008058	0	1	1
GC_00008055	0	1	1
GC_00008054	1	0	1
GC_00008057	0	1	1
GC_00008056	1	0	1
GC_00008051	1	0	1
GC_00008050	1	0	1
GC_00008053	1	0	1
GC_00008052	1	0	1
GC_00001621	4	3	7
GC_00001620	2	4	7
GC_00001623	2	5	7
GC_00001622	2	5	7
GC_00001625	5	1	7
GC_00001624	2	4	7
GC_00001627	1	6	7
GC_00001626	1	5	7
GC_00001629	5	1	6
GC_00001628	2	3	6
GC_00006764	0	1	1
GC_00006071	0	1	1
GC_00006070	1	0	1
GC_00006073	0	1	1
GC_00006072	1	0	1
GC_00006075	0	1	1
GC_00006074	1	0	1
GC_00006077	1	0	1
GC_00006076	1	0	1
GC_00006079	0	1	1
GC_00006078	1	0	1
GC_00010126	0	1	1
GC_00000532	10	8	20
GC_00000533	9	9	20
GC_00000530	9	9	20
GC_00000531	10	8	20
GC_00000536	10	9	20
GC_00000537	11	9	20
GC_00000534	9	8	20
GC_00000535	11	9	20
GC_00000538	10	9	20
GC_00000539	10	9	20
GC_00001957	1	4	5
GC_00001956	1	4	5
GC_00001955	3	2	5
GC_00001954	1	4	5
GC_00001953	3	1	5
GC_00001952	2	3	5
GC_00001483	3	3	7
GC_00001950	5	0	5
GC_00001489	4	3	7
GC_00001488	4	2	7
GC_00001959	5	0	5
GC_00001958	2	3	5
GC_00007485	1	0	1
GC_00009293	1	0	1
GC_00001705	3	3	6
GC_00008468	1	0	1
GC_00008469	1	0	1
GC_00008464	1	0	1
GC_00008465	0	1	1
GC_00008466	0	1	1
GC_00008467	1	0	1
GC_00008460	1	0	1
GC_00008461	1	0	1
GC_00008462	0	1	1
GC_00008463	1	0	1
GC_00005478	0	1	1
GC_00005479	1	0	1
GC_00005470	0	1	1
GC_00005471	0	1	1
GC_00005472	0	1	1
GC_00005473	0	1	1
GC_00005474	1	0	1
GC_00005475	1	0	1
GC_00005476	1	0	1
GC_00005477	0	1	1
GC_00009923	0	1	1
GC_00009295	0	1	1
GC_00007300	0	1	1
GC_00007301	1	0	1
GC_00007302	1	0	1
GC_00007303	1	0	1
GC_00007304	0	1	1
GC_00007305	1	0	1
GC_00007306	1	0	1
GC_00007307	1	0	1
GC_00007308	1	0	1
GC_00007309	1	0	1
GC_00009296	1	0	1
GC_00001700	4	2	6
GC_00009297	1	0	1
GC_00009333	1	0	1
GC_00009332	1	0	1
GC_00009331	1	0	1
GC_00009330	1	0	1
GC_00002178	4	0	4
GC_00002179	1	3	4
GC_00009335	1	0	1
GC_00009334	1	0	1
GC_00002174	4	0	4
GC_00002175	3	1	4
GC_00002176	1	3	4
GC_00002177	2	2	4
GC_00002170	3	1	4
GC_00002171	2	2	4
GC_00002172	1	3	4
GC_00002173	1	3	4
GC_00002798	0	3	3
GC_00002799	1	2	3
GC_00002790	1	2	3
GC_00002791	3	0	3
GC_00002792	3	0	3
GC_00002793	0	3	3
GC_00002794	1	2	3
GC_00002795	3	0	3
GC_00002796	1	0	3
GC_00002797	2	1	3
GC_00006768	1	0	1
GC_00003551	2	0	2
GC_00003550	2	0	2
GC_00003553	0	2	2
GC_00003552	2	0	2
GC_00003555	1	0	2
GC_00003554	2	0	2
GC_00003557	2	0	2
GC_00003556	0	2	2
GC_00003559	2	0	2
GC_00003558	0	2	2
GC_00003229	2	0	2
GC_00003228	0	2	2
GC_00004792	1	0	1
GC_00004793	1	0	1
GC_00004790	0	1	1
GC_00004023	2	0	2
GC_00004796	1	0	1
GC_00004797	1	0	1
GC_00004794	0	1	1
GC_00004795	1	0	1
GC_00004028	0	2	2
GC_00004029	2	0	2
GC_00004798	1	0	1
GC_00004799	0	1	1
GC_00000059	13	9	24
GC_00000058	13	8	24
GC_00008264	1	0	1
GC_00008265	0	1	1
GC_00007623	1	0	1
GC_00007622	0	1	1
GC_00005746	0	1	1
GC_00007621	1	0	1
GC_00007152	0	1	1
GC_00007627	0	1	1
GC_00007626	1	0	1
GC_00007625	1	0	1
GC_00005747	1	0	1
GC_00007624	1	0	1
GC_00004244	0	1	1
GC_00004245	1	0	1
GC_00004246	0	1	1
GC_00004247	1	0	1
GC_00004240	0	1	1
GC_00004241	1	0	1
GC_00004242	0	1	1
GC_00004243	0	1	1
GC_00008194	0	1	1
GC_00008195	1	0	1
GC_00008196	1	0	1
GC_00008197	1	0	1
GC_00004248	0	1	1
GC_00004249	1	0	1
GC_00008192	1	0	1
GC_00008193	1	0	1
GC_00005744	1	0	1
GC_00005745	1	0	1
GC_00008333	1	0	1
GC_00005749	1	0	1
GC_00005265	0	1	1
GC_00005030	1	0	1
GC_00005267	1	0	1
GC_00005266	1	0	1
GC_00005261	1	0	1
GC_00005260	1	0	1
GC_00005263	1	0	1
GC_00005262	1	0	1
GC_00005269	1	0	1
GC_00005268	1	0	1
GC_00002053	5	0	5
GC_00005033	1	0	1
GC_00002052	5	0	5
GC_00005034	1	0	1
GC_00002051	5	0	5
GC_00005035	0	1	1
GC_00000239	12	9	22
GC_00000238	12	9	22
GC_00000949	7	7	14
GC_00000948	7	7	14
GC_00005036	0	1	1
GC_00000231	13	8	22
GC_00000942	3	9	14
GC_00000233	11	8	22
GC_00001042	5	7	12
GC_00000235	12	9	22
GC_00000234	12	9	22
GC_00000237	12	9	22
GC_00000236	12	9	22
GC_00001548	2	3	7
GC_00005048	0	1	1
GC_00002055	1	2	5
GC_00001018	7	6	13
GC_00001019	3	8	12
GC_00001016	4	8	13
GC_00001017	5	7	13
GC_00001014	5	6	13
GC_00001015	6	6	13
GC_00005045	1	0	1
GC_00005044	1	0	1
GC_00001010	7	6	13
GC_00001011	5	7	13
GC_00005741	1	0	1
GC_00003670	2	0	2
GC_00003671	0	2	2
GC_00003904	2	0	2
GC_00003905	0	2	2
GC_00003674	0	1	2
GC_00003903	0	2	2
GC_00006794	1	0	1
GC_00006795	1	0	1
GC_00006796	1	0	1
GC_00006797	0	1	1
GC_00006790	1	0	1
GC_00003676	0	2	2
GC_00006792	1	0	1
GC_00006793	1	0	1
GC_00008960	1	0	1
GC_00003901	1	1	2
GC_00006798	1	0	1
GC_00006799	1	0	1
GC_00009980	1	0	1
GC_00009981	1	0	1
GC_00009982	0	1	1
GC_00009983	1	0	1
GC_00009396	0	1	1
GC_00009984	1	0	1
GC_00009985	1	0	1
GC_00006538	0	1	1
GC_00001913	2	3	5
GC_00009986	1	0	1
GC_00006248	1	0	1
GC_00001912	3	2	5
GC_00006246	0	1	1
GC_00006247	0	1	1
GC_00006244	1	0	1
GC_00006245	0	1	1
GC_00006242	1	0	1
GC_00001911	2	3	5
GC_00006240	0	1	1
GC_00006241	0	1	1
GC_00001910	1	4	5
GC_00001917	2	3	5
GC_00001916	3	2	5
GC_00008855	0	1	1
GC_00005867	0	1	1
GC_00008857	1	0	1
GC_00008856	1	0	1
GC_00008851	1	0	1
GC_00001915	4	1	5
GC_00008853	1	0	1
GC_00005866	1	0	1
GC_00001914	4	1	5
GC_00008859	1	0	1
GC_00005865	1	0	1
GC_00002097	0	4	4
GC_00002096	2	2	4
GC_00002095	1	3	4
GC_00002546	2	1	3
GC_00002541	2	1	3
GC_00002540	1	2	3
GC_00002091	2	2	4
GC_00002090	2	2	4
GC_00005863	1	0	1
GC_00002549	0	3	3
GC_00002548	1	2	3
GC_00002099	1	3	4
GC_00002098	4	0	4
GC_00001340	4	4	8
GC_00005861	0	1	1
GC_00005860	1	0	1
GC_00001341	3	5	8
GC_00007119	0	1	1
GC_00007118	0	1	1
GC_00007115	1	0	1
GC_00007114	0	1	1
GC_00007117	1	0	1
GC_00007116	1	0	1
GC_00007111	1	0	1
GC_00007110	1	0	1
GC_00007113	1	0	1
GC_00007112	1	0	1
GC_00009617	0	1	1
GC_00003948	2	0	2
GC_00003949	2	0	2
GC_00003942	1	1	2
GC_00003943	2	0	2
GC_00003940	0	2	2
GC_00003941	2	0	2
GC_00003946	2	0	2
GC_00003947	2	0	2
GC_00003944	0	2	2
GC_00003945	0	2	2
GC_00002329	1	3	4
GC_00002328	3	1	4
GC_00002899	1	1	3
GC_00002898	2	1	3
GC_00002321	3	1	4
GC_00002320	1	3	4
GC_00002323	2	2	4
GC_00002322	0	3	4
GC_00002325	1	3	4
GC_00002324	0	4	4
GC_00002327	2	1	4
GC_00002326	3	0	4
GC_00003058	0	2	2
GC_00003059	0	2	2
GC_00008937	0	1	1
GC_00003050	0	2	2
GC_00003051	0	2	2
GC_00003052	0	2	2
GC_00003053	2	0	2
GC_00003054	0	2	2
GC_00003055	2	0	2
GC_00003056	2	0	2
GC_00003057	2	0	2
GC_00008935	0	1	1
GC_00008932	0	1	1
GC_00008933	0	1	1
GC_00004491	1	0	1
GC_00004490	0	1	1
GC_00004493	1	0	1
GC_00004492	1	0	1
GC_00004495	0	1	1
GC_00004494	0	1	1
GC_00004497	0	1	1
GC_00004496	0	1	1
GC_00004499	1	0	1
GC_00004498	0	1	1
GC_00008931	1	0	1
GC_00000706	9	8	18
GC_00009826	0	1	1
GC_00008689	1	0	1
GC_00009824	1	0	1
GC_00000160	12	9	23
GC_00008037	0	1	1
GC_00008036	1	0	1
GC_00008035	1	0	1
GC_00008034	1	0	1
GC_00008033	1	0	1
GC_00008032	1	0	1
GC_00008031	1	0	1
GC_00008030	0	1	1
GC_00008039	1	0	1
GC_00008038	0	1	1
GC_00000554	10	9	19
GC_00000555	10	9	19
GC_00000556	10	9	19
GC_00000557	8	9	19
GC_00000550	11	5	19
GC_00000551	9	9	19
GC_00000552	8	9	19
GC_00000553	10	9	19
GC_00000558	11	8	19
GC_00000559	11	8	19
GC_00001979	5	0	5
GC_00001978	3	2	5
GC_00001971	0	5	5
GC_00001970	5	0	5
GC_00001973	1	4	5
GC_00001972	2	3	5
GC_00001975	1	3	5
GC_00001974	3	1	5
GC_00001977	3	1	5
GC_00001976	0	5	5
GC_00008446	1	0	1
GC_00008447	1	0	1
GC_00008444	0	1	1
GC_00008445	0	1	1
GC_00008442	0	1	1
GC_00008443	1	0	1
GC_00008440	0	1	1
GC_00008441	1	0	1
GC_00008448	1	0	1
GC_00008449	1	0	1
GC_00005452	0	1	1
GC_00005453	0	1	1
GC_00005450	1	0	1
GC_00005451	1	0	1
GC_00005456	0	1	1
GC_00005457	0	1	1
GC_00005454	1	0	1
GC_00005455	0	1	1
GC_00005458	1	0	1
GC_00005459	0	1	1
GC_00009262	1	0	1
GC_00000163	13	7	23
GC_00007328	1	0	1
GC_00007329	1	0	1
GC_00007322	1	0	1
GC_00007323	0	1	1
GC_00007320	1	0	1
GC_00007321	1	0	1
GC_00007326	1	0	1
GC_00007327	1	0	1
GC_00007324	1	0	1
GC_00007325	0	1	1
GC_00001209	4	6	10
GC_00001208	4	6	10
GC_00001203	6	3	10
GC_00001202	3	5	10
GC_00001201	6	4	10
GC_00001200	7	3	10
GC_00001207	3	6	10
GC_00001206	4	6	10
GC_00001205	3	6	10
GC_00001204	5	4	10
GC_00002156	0	2	4
GC_00002157	1	3	4
GC_00002154	2	2	4
GC_00002155	2	2	4
GC_00002152	4	0	4
GC_00002153	3	1	4
GC_00002150	3	1	4
GC_00002151	1	2	4
GC_00008678	1	0	1
GC_00009319	0	1	1
GC_00009318	0	1	1
GC_00002158	0	4	4
GC_00002159	4	0	4
GC_00004211	0	1	1
GC_00000162	13	9	23
GC_00009828	1	0	1
GC_00005404	0	1	1
GC_00003205	0	2	2
GC_00003204	0	2	2
GC_00003207	0	2	2
GC_00003206	0	2	2
GC_00003201	2	0	2
GC_00003200	0	2	2
GC_00003203	2	0	2
GC_00003202	0	2	2
GC_00003209	0	1	2
GC_00003208	0	2	2
GC_00008208	0	1	1
GC_00008209	1	0	1
GC_00008204	1	0	1
GC_00008205	0	1	1
GC_00008206	1	0	1
GC_00008207	1	0	1
GC_00008200	1	0	1
GC_00008201	0	1	1
GC_00008202	1	0	1
GC_00008203	1	0	1
GC_00004210	1	0	1
GC_00004008	1	0	2
GC_00004009	2	0	2
GC_00000039	12	8	25
GC_00000038	13	9	25
GC_00004002	0	2	2
GC_00004003	1	1	2
GC_00004000	2	0	2
GC_00004001	2	0	2
GC_00004006	0	2	2
GC_00004007	2	0	2
GC_00004004	0	2	2
GC_00004005	1	0	2
GC_00007933	0	1	1
GC_00001788	3	2	6
GC_00005208	0	1	1
GC_00005207	0	1	1
GC_00005206	1	0	1
GC_00005205	1	0	1
GC_00005204	1	0	1
GC_00005203	0	1	1
GC_00005202	1	0	1
GC_00005201	1	0	1
GC_00001781	5	0	6
GC_00009553	1	0	1
GC_00009552	0	1	1
GC_00009551	0	1	1
GC_00007930	0	1	1
GC_00009557	0	1	1
GC_00009556	1	0	1
GC_00009555	0	1	1
GC_00009554	1	0	1
GC_00007937	1	0	1
GC_00009559	0	1	1
GC_00009558	0	1	1
GC_00007936	0	1	1
GC_00004051	0	1	2
GC_00007935	1	0	1
GC_00004050	1	1	2
GC_00007934	1	0	1
GC_00004053	2	0	2
GC_00000781	11	6	17
GC_00000780	9	8	17
GC_00000783	12	3	17
GC_00004052	1	0	2
GC_00000969	6	7	13
GC_00000968	9	3	13
GC_00000787	8	8	16
GC_00004269	0	1	1
GC_00004266	1	0	1
GC_00004267	1	0	1
GC_00004264	0	1	1
GC_00004265	1	0	1
GC_00004262	1	0	1
GC_00004263	1	0	1
GC_00004260	0	1	1
GC_00004261	1	0	1
GC_00001562	1	6	7
GC_00001563	5	0	7
GC_00001560	2	5	7
GC_00001561	7	0	7
GC_00001566	3	4	7
GC_00001567	1	5	7
GC_00001564	4	3	7
GC_00001565	3	4	7
GC_00001568	1	6	7
GC_00004056	0	2	2
GC_00004058	0	2	2
GC_00005683	0	1	1
GC_00005682	1	0	1
GC_00005681	1	0	1
GC_00005680	0	1	1
GC_00005687	1	0	1
GC_00000009	12	9	30
GC_00005686	1	0	1
GC_00001755	1	5	6
GC_00005685	1	0	1
GC_00001754	1	5	6
GC_00005684	1	0	1
GC_00001757	3	3	6
GC_00001756	4	1	6
GC_00001751	2	4	6
GC_00005689	1	0	1
GC_00001750	4	1	6
GC_00004918	1	0	1
GC_00002646	3	0	3
GC_00005688	1	0	1
GC_00001753	0	4	6
GC_00002647	0	2	3
GC_00004910	0	1	1
GC_00004911	0	1	1
GC_00004912	0	1	1
GC_00004913	0	1	1
GC_00004914	1	0	1
GC_00004915	1	0	1
GC_00004916	0	1	1
GC_00004917	0	1	1
GC_00002645	1	2	3
GC_00009909	1	0	1
GC_00002642	0	3	3
GC_00009560	1	0	1
GC_00002643	0	3	3
GC_00009157	1	0	1
GC_00005899	1	0	1
GC_00002640	2	1	3
GC_00009566	1	0	1
GC_00002641	0	2	3
GC_00009567	1	0	1
GC_00006512	1	0	1
GC_00006513	0	1	1
GC_00006510	1	0	1
GC_00006511	0	1	1
GC_00006516	1	0	1
GC_00006517	1	0	1
GC_00006514	1	0	1
GC_00006515	1	0	1
GC_00006518	0	1	1
GC_00006519	1	0	1
GC_00008789	0	1	1
GC_00008788	1	0	1
GC_00008839	0	1	1
GC_00008838	1	0	1
GC_00008781	1	0	1
GC_00008780	1	0	1
GC_00008783	0	1	1
GC_00008782	0	1	1
GC_00008785	1	0	1
GC_00008784	1	0	1
GC_00008787	1	0	1
GC_00008786	1	0	1
GC_00009848	1	0	1
GC_00010029	1	0	1
GC_00010028	1	0	1
GC_00002826	0	2	3
GC_00002827	1	2	3
GC_00002824	3	0	3
GC_00002825	0	3	3
GC_00009639	1	0	1
GC_00002822	0	3	3
GC_00002355	2	1	4
GC_00010021	0	1	1
GC_00002820	2	0	3
GC_00010020	1	0	1
GC_00002821	1	1	3
GC_00007177	1	0	1
GC_00007176	0	1	1
GC_00007175	1	0	1
GC_00007174	1	0	1
GC_00007173	1	0	1
GC_00007172	0	1	1
GC_00007171	1	0	1
GC_00007170	1	0	1
GC_00007179	1	0	1
GC_00007178	1	0	1
GC_00002529	0	3	3
GC_00002528	2	1	3
GC_00002527	0	3	3
GC_00002526	0	3	3
GC_00002525	0	3	3
GC_00002524	0	3	3
GC_00002523	0	3	3
GC_00002522	3	0	3
GC_00002521	0	3	3
GC_00002520	0	3	3
GC_00003928	2	0	2
GC_00003929	0	2	2
GC_00003698	1	1	2
GC_00003699	0	2	2
GC_00003924	2	0	2
GC_00003925	0	2	2
GC_00003926	2	0	2
GC_00003927	2	0	2
GC_00003920	0	2	2
GC_00003921	0	2	2
GC_00003690	2	0	2
GC_00003923	2	0	2
GC_00000911	1	8	14
GC_00003072	0	2	2
GC_00003073	2	0	2
GC_00003070	2	0	2
GC_00003071	0	2	2
GC_00003076	0	2	2
GC_00003077	2	0	2
GC_00003074	0	2	2
GC_00003075	0	2	2
GC_00009178	1	0	1
GC_00003078	2	0	2
GC_00003079	0	2	2
GC_00002457	3	0	3
GC_00009632	0	1	1
GC_00009550	1	0	1
GC_00008019	0	1	1
GC_00008018	1	0	1
GC_00008011	1	0	1
GC_00008010	1	0	1
GC_00008013	1	0	1
GC_00008012	0	1	1
GC_00008015	1	0	1
GC_00008014	1	0	1
GC_00008017	1	0	1
GC_00008016	0	1	1
GC_00002452	0	3	3
GC_00000578	10	9	19
GC_00000579	11	8	19
GC_00000576	10	8	19
GC_00000577	9	8	19
GC_00000574	10	9	19
GC_00000575	10	7	19
GC_00000572	9	9	19
GC_00000573	10	9	19
GC_00000570	9	8	19
GC_00000571	13	6	19
GC_00001993	0	3	5
GC_00001992	3	1	5
GC_00001991	0	5	5
GC_00001990	3	2	5
GC_00001997	4	1	5
GC_00001996	2	2	5
GC_00001995	2	3	5
GC_00001994	2	3	5
GC_00001999	4	1	5
GC_00001998	3	2	5
GC_00009170	1	0	1
GC_00010187	1	0	1
GC_00001199	5	4	10
GC_00001198	2	6	10
GC_00001193	3	6	10
GC_00001192	4	4	10
GC_00001191	3	7	10
GC_00001190	3	6	10
GC_00001197	6	4	10
GC_00001196	6	3	10
GC_00001195	4	5	10
GC_00001194	8	2	10
GC_00005434	0	1	1
GC_00005435	0	1	1
GC_00005436	1	0	1
GC_00005437	1	0	1
GC_00005430	1	0	1
GC_00005431	1	0	1
GC_00005432	1	0	1
GC_00005433	1	0	1
GC_00009760	1	0	1
GC_00009761	0	1	1
GC_00009762	1	0	1
GC_00009763	1	0	1
GC_00005438	1	0	1
GC_00005439	0	1	1
GC_00009766	0	1	1
GC_00009767	0	1	1
GC_00007348	1	0	1
GC_00007349	1	0	1
GC_00007344	1	0	1
GC_00007345	1	0	1
GC_00007346	1	0	1
GC_00007347	0	1	1
GC_00007340	1	0	1
GC_00007341	0	1	1
GC_00007342	0	1	1
GC_00007343	0	1	1
GC_00001229	3	6	10
GC_00001228	6	3	10
GC_00001225	8	1	10
GC_00001224	7	3	10
GC_00001227	3	6	10
GC_00001226	5	5	10
GC_00001221	4	5	10
GC_00001220	4	6	10
GC_00001223	4	6	10
GC_00001222	2	7	10
GC_00009845	0	1	1
GC_00009379	1	0	1
GC_00009378	1	0	1
GC_00009377	1	0	1
GC_00009376	1	0	1
GC_00009375	1	0	1
GC_00009374	1	0	1
GC_00009373	1	0	1
GC_00009372	1	0	1
GC_00009371	1	0	1
GC_00009370	0	1	1
GC_00009844	0	1	1
GC_00006169	1	0	1
GC_00006168	0	1	1
GC_00006163	1	0	1
GC_00006162	1	0	1
GC_00006161	1	0	1
GC_00006160	1	0	1
GC_00006167	1	0	1
GC_00006166	0	1	1
GC_00006165	1	0	1
GC_00006164	0	1	1
GC_00009847	0	1	1
GC_00007753	0	1	1
GC_00007752	1	0	1
GC_00009846	1	0	1
GC_00007751	0	1	1
GC_00007750	1	0	1
GC_00007757	1	0	1
GC_00007756	1	0	1
GC_00007755	1	0	1
GC_00009841	1	0	1
GC_00007754	0	1	1
GC_00009999	1	0	1
GC_00009998	1	0	1
GC_00009993	1	0	1
GC_00009992	1	0	1
GC_00009991	0	1	1
GC_00009990	1	0	1
GC_00009997	1	0	1
GC_00009996	1	0	1
GC_00009995	1	0	1
GC_00009994	1	0	1
GC_00009840	0	1	1
GC_00003269	0	2	2
GC_00003268	2	0	2
GC_00003267	1	0	2
GC_00003266	0	2	2
GC_00003265	2	0	2
GC_00003264	2	0	2
GC_00003263	1	1	2
GC_00003262	0	2	2
GC_00003261	0	2	2
GC_00003260	2	0	2
GC_00009843	0	1	1
GC_00008226	1	0	1
GC_00008227	1	0	1
GC_00008224	1	0	1
GC_00008225	0	1	1
GC_00008222	1	0	1
GC_00008223	0	1	1
GC_00008220	1	0	1
GC_00008221	1	0	1
GC_00006762	1	0	1
GC_00008228	1	0	1
GC_00008229	1	0	1
